"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,1,"na","na",4.932543
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,2," bibliotecaria"," b_ibli_ot_ec_aria",12.53728555
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,3," lee"," le_e",5.9034615
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,4," una"," un_a",2.9714578
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,5," roja"," ro_ja",17.6569587
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,6," magazine"," magazine",12.630401
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,7," during"," during",13.500312
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,8," the"," the",4.1321816
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",109,"Una bibliotecaria lee una roja magazine during the lunch.",81.35135045,9," lunch"," lunch_.",7.0867493
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,2," primo"," prim_o",11.28567616
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,3," baila"," bail_a",16.518665
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,4," un"," un",3.5741136
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,5," alemán"," a_lem_án",14.6194659
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,6," waltz"," w_alt_z",11.48626967
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,7," at"," at",9.409171
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,8," the"," the",2.018233
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",113,"Un primo baila un alemán waltz at the wedding.",73.78076262,9," wedding"," wedding_.",4.8691683
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,2," químico"," qu_í_m_ico",15.25999655
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,3," vierte"," v_ier_te",12.64872517
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,4," el"," el",4.507371
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,5," verde"," ver_de",10.44276143
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,6," dye"," dye",11.365797
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,7," into"," into",4.6816535
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,8," the"," the",3.4846041
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",117,"Un químico vierte el verde dye into the bowl.",71.16843625,9," bowl"," bowl_.",8.7775275
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,2," tía"," t_ía",10.8584044
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,3," devora"," dev_ora",13.2304412
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,4," la"," la",2.7117975
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,5," cena"," c_ena",3.88966778
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,6," German"," German",18.544868
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,7," in"," in",10.354008
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,8," the"," the",5.8398747
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",143,"La tía devora la cena German in the kitchen.",68.72069074,9," kitchen"," kitchen_.",3.29162916
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,2," zorro"," z_or_ro",11.28053441
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,3," consume"," consume",13.2867565
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,4," un"," un",3.071504
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,5," blanco"," bl_anco",14.58450095
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,6," fish"," fish",14.500083
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,7," at"," at",10.24964
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,8," the"," the",2.024725
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",147,"El zorro consume un blanco fish at the puddle.",82.43997619,9," puddle"," p_uddle_.",13.44223233
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,2," niño"," ni_ño",10.04531214
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,3," derrama"," der_rama",11.0517475
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,4," una"," un_a",3.0967879
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,5," amarilla"," am_ar_illa",11.90737198
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,6," soup"," soup",14.598831
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,7," on"," on",9.818601
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,8," the"," the",0.36178187
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",151,"El niño derrama una amarilla soup on the table.",66.73619318,9," table"," table_.",5.8557598
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,2," limpiador"," lim_pi_ador",14.80665655
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,3," sorbe"," sor_be",15.9307826
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,4," el"," el",2.1622143
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,5," verde"," ver_de",9.8105058
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,6," juice"," juice",11.663656
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,7," in"," in",9.736373
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,8," the"," the",3.0854201
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",155,"El limpiador sorbe el verde juice in the store.",75.08865115,9," store"," store_.",7.8930428
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,2," dramaturgo"," dram_atur_go",15.1606007
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,3," escribe"," esc_ribe",3.47419841
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,4," el"," el",4.028185
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,5," estadounidense"," est_ad_oun_id_ense",22.07338469
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,6," book"," book",13.3592615
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,7," in"," in",10.496176
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,8," the"," the",4.4353447
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",159,"Un dramaturgo escribe el estadounidense book in the basement.",89.96259798,9," basement"," basement_.",16.935447
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,1,"ña","ña",10.2299185
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,2," Torres"," Torres",11.216472
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,3," sorbe"," sor_be",14.584233
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,4," el"," el",1.4095087
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,5," jugo"," jug_o",6.096704469
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,6," green"," green",15.930193
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,7," in"," in",9.734059
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,8," the"," the",1.3281054
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",22,"Doña Torres sorbe el jugo green in the lounge.",83.18722507,9," lounge"," lounge_.",12.658031
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,2," Smith"," Smith",8.400066
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,3," devora"," dev_ora",22.070012
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,4," la"," la",2.6431954
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,5," cena"," c_ena",3.87855317
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,6," German"," German",17.750227
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,7," at"," at",11.886817
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,8," his"," his",5.6452074
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",26,"Don Smith devora la cena German at his desk.",79.91064357,9," desk"," desk_.",7.6365656
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,2," esposo"," es_pos_o",15.48494347
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,3," derrama"," der_rama",11.9838319
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,4," una"," un_a",4.39904426
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,5," sopa"," s_opa",7.6073151
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,6," yellow"," yellow",15.997708
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,7," on"," on",8.730702
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,8," the"," the",0.9729707
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",28,"El esposo derrama una sopa yellow on the counter.",72.98131313,9," counter"," counter_.",7.8047977
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",32,"Don Ortiz escribe el libro Dutch in the library.",71.44436999,2," Ortiz"," Ortiz",11.80983
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",32,"Don Ortiz escribe el libro Dutch in the library.",71.44436999,3," escribe"," esc_ribe",14.9341778
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH",32,"Don Ortiz escribe el libro Dutch in the library.",71.44436999,4," el"," el",3.4931679
